exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	1	interval_delta	1	after_mha	MHA	34.240172	101137536120	116686365248	136949996666	42306200234	22591436714	19714763520	42481711202	151714726	42717386076	1113932	152718360	63884092	15772073714	176336834							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	2	interval_delta	2	after_projection	Projection	7.794826	23325870450	26911661224	31179301664	9756950640	5209874206	4547076434	9797368990	27072298	9850061548	272906	27313386	13510806	3637665466	40721634							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.014014	28403714	30362696	56054952	9200078	6437272	2762806	9099518	164414	11147288	77364	233668	110446	4198492	78938							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	4	interval_delta	4	after_ff1	FF1	29.883046	93274418924	107613801454	119519508988	39018731420	20834067266	18184664154	39180680732	179370008	39389780424	822136	180113964	26046082	14545006796	162525670							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	5	interval_delta	5	after_ff2	FF2	38.138620	93282017520	107623597162	152554478728	39022076918	20836150978	18185925940	39184142328	185364466	39396400524	1007734	186243716	157280148	14546464382	163023016							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.013890	28400700	30358992	55556152	9198600	6436752	2761848	9098372	162940	11147062	77650	232502	108686	4197908	79122							
E05	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	2	NA	128	transformer_BERT_base_int8_noTiling_2D_dense_baseline_SVE_128.o	run_20260516_021427	/home/thu/gem5/output/run_20260516_021427/stats_20260516_021427.txt	7	final_total	6	final_total	total_program	110.084568	311076647428	358896146776	440314897150	130122357890	69484403188	60637954702	130662101142	543848852	131375922922	3371722	546855596	260940260	48509606758	542765214	0.706487	1.415455	0.004162253991	0.000025664687	0.477164834572	0.011188819087	0.902975
