exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	1	interval_delta	1	after_mha	MHA	1.726891	1113697454	1501857965	6907564196	258236310	237214230	21022080	322295791	92553674	208075312	165279	62617582	19353070	75265148	698837							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	2	interval_delta	2	after_projection	Projection	0.497953	264978002	312584436	1991810348	30298425	28559065	1739360	43813293	12333042	38611376	58017	8775622	6795533	16425464	192161							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.006986	13872073	14867390	27947296	5035019	3260248	1774771	5007949	66620	3891414	38432	101430	45212	1600079	39475							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	4	interval_delta	4	after_ff1	FF1	2.002539	1051799904	1241708349	8010155216	118689903	112532308	6157595	172873200	48847353	151410809	124911	35278815	27418929	63962719	655724							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	5	interval_delta	5	after_ff2	FF2	2.245712	1027347208	1217609008	8982847368	115180148	112047405	3132743	169741650	47441062	144875010	126803	34822906	32139234	60611718	386579							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.009789	20559016	21633825	39153588	6954221	4489461	2464760	6917660	162061	6335096	41057	173551	61133	2291742	44856							
E12	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	8	256	transformer_BERT_mini_int8_noTiling_4D_CB_8_SVE_256.o	run_20260503_230335	/home/thu/gem5/output/run_20260503_230335/stats_20260503_230335.txt	7	final_total	6	final_total	total_program	6.489870	3492253657	4310260973	25959478012	534394026	498102717	36291309	720649543	201403812	553199017	554499	141769906	85813111	220156870	2017632	0.134527	7.433446	0.279475389884	0.001002349937	0.605298496847	0.009164519826	0.749458
