exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	1	interval_delta	1	after_mha	MHA	3.023640	6002139180	7514972069	12094561956	1803012107	1717116743	85895364	1264699360	19278432	1120451529	502211	19176402	511477	438256053	4624583							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	2	interval_delta	2	after_projection	Projection	1.235809	1861833810	2344616194	4943232664	550719267	547804192	2915075	375849794	5372724	316630966	218210	5529420	4841082	131879552	947178							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.004999	10280030	10655855	19996316	3616558	2481005	1135553	3608916	48365	3467534	37129	82352	33759	1329602	38098							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	4	interval_delta	4	after_ff1	FF1	4.937395	7430461299	9360519777	19747234763	2198022115	2188689854	9332261	1498573090	21291068	1260135965	771026	21868616	20844209	524895798	3676821							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	5	interval_delta	5	after_ff2	FF2	4.928601	7412675670	9351014313	19714402552	2203585300	2197514198	6071102	1492158293	19942431	1244973141	734933	20558461	19178634	521431683	1280032							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.005051	10479900	10877680	20203840	3675189	2516607	1158582	3664435	55103	3531178	38356	90317	39113	1367303	39017							
E19	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	1	8	256	transformer_BERT_base_int8_noTiling_1D_CB_8_SVE_256.o	run_20260513_215908	/home/thu/gem5/output/run_20260513_215908/stats_20260513_215908.txt	7	final_total	6	final_total	total_program	14.135495	22727869889	28592655888	56539632091	6762630536	6656122599	106507937	4638553888	65988123	3949190313	2301865	67305568	45448274	1619159991	10605729	0.401981	2.487678	0.014226011941	0.000582870112	0.675252811179	0.006550142703	0.737738
