exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	1	interval_delta	1	after_mha	MHA	0.637267	980691645	1143260607	2549068928	132898880	119692110	13206770	160123404	45691040	195753079	104955	31511637	3582666	70197631	636501							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	2	interval_delta	2	after_projection	Projection	0.229636	241318042	261924522	918542488	15763437	14766543	996894	19190764	6047971	37534751	48510	4483941	2493777	15847900	180623							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.004349	8455578	8832888	17397660	2661096	1784804	876292	2651054	44609	2404979	36954	78734	29351	894394	37663							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	4	interval_delta	4	after_ff1	FF1	0.917384	958702614	1040425877	3669535756	60930303	57727096	3203207	74672836	23660184	147580966	83018	17656275	10314801	62018839	609435							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	5	interval_delta	5	after_ff2	FF2	1.200535	939399509	1021289340	4802137220	58880182	57148448	1731734	72986624	23854328	142009681	92013	17258897	15258203	59349754	349651							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.005832	11801836	12217490	23329960	3620166	2399310	1220856	3609140	82901	3367945	37688	109220	40229	1241272	40104							
E11	Learner scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	2	8	256	transformer_BERT_mini_int8_noTiling_2D_CB_8_SVE_256.o	run_20260503_230047	/home/thu/gem5/output/run_20260503_230047/stats_20260503_230047.txt	7	final_total	6	final_total	total_program	2.995003	3140369224	3487950724	11980012012	274754064	253518311	21235753	333233822	99381033	528651401	403138	71098704	31719027	209549790	1853977	0.262134	3.814842	0.298232131431	0.000762578136	0.446126655136	0.008847429530	0.747982
