exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	1	interval_delta	1	after_mha	MHA	9.641144	11982334325	13404942388	38564577728	1061843236	1015004677	46838559	1066073357	245433405	1934738125	332677	171981253	87720295	637150179	5044302							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	2	interval_delta	2	after_projection	Projection	3.343069	3525312735	3799016864	13372275140	195700117	192014125	3685992	197065661	53548405	479262808	144187	38879590	36311806	171012856	524319							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.009640	21689173	22212303	38559012	6744881	4655603	2089278	6709724	82123	6141799	40464	118766	56934	1955686	40504							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	4	interval_delta	4	after_ff1	FF1	13.523652	14083520119	15176258930	54094609384	776493620	764248170	12245450	782089142	213364434	1910299468	445874	156886069	148618239	680731091	1953810							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	5	interval_delta	5	after_ff2	FF2	13.892173	14043432246	15137444336	55568689968	770775254	763284570	7490684	770771060	215750810	1894376362	432985	159243730	153505283	673591341	757408							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.016135	32441188	33142406	64541648	9828275	6610242	3218033	9766937	205125	9266769	45026	220775	111878	3136906	46717							
E17	Learner scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	2	8	128	transformer_BERT_base_int8_noTiling_2D_CB_8_SVE_128.o	run_20260513_215448	/home/thu/gem5/output/run_20260513_215448/stats_20260513_215448.txt	7	final_total	6	final_total	total_program	40.425813	43688729786	47573017227	161703252880	2821385383	2745817387	75567996	2832475881	728384302	6234085331	1441213	527330183	426324435	2167578059	8367060	0.270178	3.701258	0.257154635238	0.000231182752	0.808458246358	0.003860096279	0.781009
