exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	1	interval_delta	1	after_mha	MHA	68.284392	202286214464	233384877704	273112194296	84615532612	45184809900	39430722712	84966088044	303627256	87553795616	2421156	305756216	128214860	31546277404	352694836							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	2	interval_delta	2	after_projection	Projection	15.535124	46663511760	53836250684	62107077764	19517279072	10421815588	9095463484	19597868268	54369128	20189831900	612672	54909836	27165284	7277572008	81470060							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.039328	67964100	72906012	157310992	21552084	14821236	6730848	21134056	495752	25663396	155496	629432	356684	10508260	159092							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	4	interval_delta	4	after_ff1	FF1	59.564104	186559737384	215239461204	238254547992	78040514180	41670028564	36370485616	78364002040	358845936	80724778708	1753568	360438776	52172248	29092090992	325074740							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	5	interval_delta	5	after_ff2	FF2	75.098448	186573998464	215257870792	300393793696	78046827804	41673992748	36372835056	78370488460	370766856	80738406668	2168224	372738264	314695476	29094881780	326058372							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.039576	68182224	73173124	158308992	21632416	14863036	6769380	21216780	496880	25774660	161956	636944	358820	10550852	166284							
E06	Dense baseline	BERT-base	64	512	768	12	3072	Dense naive/default	4	NA	128	transformer_BERT_base_int8_noTiling_4D_dense_baseline_SVE_128.o	run_20260516_021428	/home/thu/gem5/output/run_20260516_021428/stats_20260516_021428.txt	7	final_total	6	final_total	total_program	218.560972	622219608396	717864539520	874183233732	260263338168	138980331072	121283007096	261340797648	1088601808	269258250948	7273072	1095109468	522963372	97031881296	1085623384	0.711773	1.404943	0.004165449168	0.000027011510	0.477544380066	0.011188316350	0.902958
