exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	1	interval_delta	1	after_mha	MHA	13.908570	3181162855	3991166713	55634278912	576926252	517852168	59074084	920974601	558614174	509220856	490969	345860722	211692718	242427096	4384944							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	2	interval_delta	2	after_projection	Projection	4.655880	869671728	1005684549	18623522856	87264156	81154095	6110061	164046624	133751573	115549283	193164	78333096	74525216	65080438	1364804							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.016951	37615296	39966427	67802500	13772610	9030212	4742398	13692386	142557	10496043	42456	180475	115913	4016493	44951							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	4	interval_delta	4	after_ff1	FF1	18.789241	3452908172	3993611487	75156964372	340639085	319615553	21023532	647782280	533929189	452782680	640809	312315272	301452918	255435817	5283422							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	5	interval_delta	5	after_ff2	FF2	19.048399	3387836429	3926257271	76193595428	328512684	317085453	11427231	630816911	536308311	438738975	605075	314664097	306080137	247712121	5631217							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.031655	58643471	61319553	126620940	19805319	12907659	6897660	19672793	404268	16521825	47664	397575	247315	6266037	54083							
E35	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	4	512	transformer_BERT_base_int8_noTiling_4D_CB_4_SVE_512.o	run_20260513_223251	/home/thu/gem5/output/run_20260513_223251/stats_20260513_223251.txt	7	final_total	6	final_total	total_program	56.450696	10987837951	13018006000	225802785008	1366920106	1257645140	109274966	2396985595	1763150072	1543309662	2020137	1051751237	894114217	820938002	16763421	0.048661	20.550247	0.735569740460	0.001308964137	0.850119482198	0.020419837989	0.394705
