exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	1	interval_delta	1	after_mha	MHA	20.427100	19443653404	22464050988	81708398120	2718636302	2612211138	106425164	2725312914	619468748	2324002687	695763	346874655	212805898	669694144	5287270							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	2	interval_delta	2	after_projection	Projection	6.521390	5909671182	6442778113	26085561484	598942536	582205949	16736587	600793813	151576657	594648663	269679	78473162	74598493	177284799	614318							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.019834	39411131	41929062	79337524	14281245	9344024	4937221	14166662	171162	11040702	43289	208333	133385	4355944	45882							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	4	interval_delta	4	after_ff1	FF1	26.224747	23601876698	25730426093	104833159807	2383056866	2321040211	62016655	2390871563	605230263	2363983004	961894	312987642	301051216	702289307	2270508							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	5	interval_delta	5	after_ff2	FF2	27.114263	23533506494	25659851201	108449122936	2370827741	2318319452	52508289	2379761152	612226491	2341908662	894102	319918775	311396908	694689274	1055676							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.033583	60740105	63583370	134332496	20389550	13222762	7166788	20222687	456584	17308986	48803	448347	273005	6681126	55209							
E32	Codebook-size scaling	BERT-base	64	512	768	12	3072	Codebook SIMD int8	4	16	128	transformer_BERT_base_int8_noTiling_4D_CB_16_SVE_128.o	run_20260513_222916	/home/thu/gem5/output/run_20260513_222916/stats_20260513_222916.txt	7	final_total	6	final_total	total_program	80.340917	72588859014	80402618827	321289912367	8106134240	7856343536	249790704	8131128791	1989129905	7652892704	2913530	1058910914	900258905	2254994594	9328863	0.225929	4.426160	0.244631459681	0.000380709637	0.850174356594	0.004136977989	0.733333
