exp_id	study	model	d_q	d_seq	d_model	num_head	d_ff	implementation	n_learners	codebook_size	sve_bits	executable	gem5_timestamp	stats_file	row_index	row_kind	dump_index	checkpoint	interval	sim_seconds	instructions	ops	cpu_cycles	memory_references	load_instructions	store_instructions	dcache_demand_accesses	dcache_demand_misses	icache_demand_accesses	icache_demand_misses	l2_demand_accesses	l2_demand_misses	committed_branches	branch_mispredictions	ipc	cpi	dcache_demand_miss_rate	icache_demand_miss_rate	l2_demand_miss_rate	branch_misprediction_rate	btb_hit_ratio
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	1	interval_delta	1	after_mha	MHA	1.446505	507816886	690474306	5786018668	140374146	120598408	19775738	191954441	96130760	107153290	155583	62364516	18990065	41629413	687145							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	2	interval_delta	2	after_projection	Projection	0.261117	103679692	119096644	1044469664	11255211	9641914	1613297	11387154	8884466	17163082	53842	8729105	6793229	8295508	187604							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	3	interval_delta	3	after_attn_addnorm	non_GEMM_after_projection	0.00695	13756715	14743199	27798704	5003512	3240225	1763287	4979119	65482	3859072	38917	101058	44872	1578199	40001							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	4	interval_delta	4	after_ff1	FF1	1.046001	407499891	468670117	4184006276	42891710	37111556	5780154	43502829	35161853	65982398	104331	35192622	27641146	31602416	634245							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	5	interval_delta	5	after_ff2	FF2	2.014328	387415000	448227424	8057310232	39471802	36567603	2904199	73146244	59489513	61242882	124390	34821152	32131850	29311950	642636							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	6	interval_delta	6	final_total	non_GEMM_after_ff2	0.009665	20403816	21467375	38661032	6911134	4467875	2443259	6885219	160348	6274460	40496	171336	60492	2260407	44783							
E29	Codebook-size scaling	BERT-mini	64	512	256	4	1024	Codebook SIMD int8	4	4	512	transformer_BERT_mini_int8_noTiling_4D_CB_4_SVE_512.o	run_20260503_231613	/home/thu/gem5/output/run_20260503_231613/stats_20260503_231613.txt	7	final_total	6	final_total	total_program	4.784566	1440572000	1762679065	19138264576	245907515	211627581	34279934	331855006	199892422	261675184	517559	141379789	85661654	114677893	2236414	0.075272	13.285184	0.602348671516	0.001977868104	0.60589745257	0.019501701169	0.465154
